genes	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	FC
ENSMUSG00000037242	Clic4	29876	chloride intracellular channel 4 (mitochondrial)	0.600241571325181	5.50970185908517	80.6431869236138	6.44067430510232e-11	2.53798349144949e-08	1.51597038613694
ENSMUSG00000036585	Fgf1	14164	fibroblast growth factor 1	-0.679575341690735	5.64852566645615	78.4729086238265	9.17567188294357e-11	3.51800219814696e-08	-1.60166823360492
ENSMUSG00000027500	Stmn2	20257	stathmin-like 2	-0.565255302919068	5.96207388046015	77.8510325131726	1.01676147307712e-10	3.7957311202821e-08	-1.4796493285242
ENSMUSG00000016346	Kcnq2	16536	potassium voltage-gated channel, subfamily Q, member 2	-0.453988684701778	6.85769040182532	74.661848099985	1.73678527872691e-10	6.23866739835593e-08	-1.36982223617879
ENSMUSG00000074968	Ano3	228432	anoctamin 3	-0.986875968361509	3.7705742764536	74.5868886066842	1.75910542742307e-10	6.23866739835593e-08	-1.98188873190783
ENSMUSG00000021604	Irx4	50916	Iroquois homeobox 4	-1.62180629155257	1.85680750354243	71.8839070592724	2.80429679330088e-10	9.70286690482106e-08	-3.07760118779409
ENSMUSG00000027313	Chac1	69065	ChaC, cation transport regulator 1	3.00512526466355	2.77581593237631	78.205661172866	3.3142598060993e-10	1.11943070498392e-07	8.02847104465195
ENSMUSG00000003657	Calb2	12308	calbindin 2	-0.753582776783975	7.87678806158999	72.2881124431985	3.40631325314079e-10	1.12376650718733e-07	-1.68597457104059
ENSMUSG00000038602	Slc35f1	215085	solute carrier family 35, member F1	-0.607786970651902	5.21798834669501	70.24492488192	3.74215912501587e-10	1.20650612153352e-07	-1.52391979067456
ENSMUSG00000093536	Smim17	100042450	small integral membrane protein 17	-1.01630475030705	3.28094583486411	69.6628954962593	4.15034580369175e-10	1.30837345713714e-07	-2.02273139191671
ENSMUSG00000032946	Rasgrp2	19395	RAS, guanyl releasing protein 2	-1.09616334301726	2.98456326137919	68.5678590743012	5.05071968680841e-10	1.55759803211009e-07	-2.13785401815936
ENSMUSG00000034336	Ina	226180	internexin neuronal intermediate filament protein, alpha	-0.485846894286715	6.52756619734246	68.1439839508757	5.45255905730532e-10	1.64574474014752e-07	-1.40040769502346
ENSMUSG00000026347	Tmem163	72160	transmembrane protein 163	-0.838760248611059	3.77842658671854	67.6590569909157	5.95391937832919e-10	1.75963125627037e-07	-1.78851255848614
ENSMUSG00000048142	Nat8l	269642	N-acetyltransferase 8-like	-0.456987697987202	5.9102289718743	64.7224740914942	1.02340373972863e-09	2.96285825546743e-07	-1.37267272627987
ENSMUSG00000032011	Thy1	21838	thymus cell antigen 1, theta	-0.519063512972107	7.31013251484168	61.7024560774674	1.81662164907003e-09	5.15411894274148e-07	-1.43302473623263
ENSMUSG00000058672	Tubb2a	22151	tubulin, beta 2A class IIA	-0.453953440705372	7.13825809400737	61.2797071903021	1.97136133700209e-09	5.48347684837483e-07	-1.36978877282104
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	5.60108075190375	2.43541055523685	69.4056734964279	2.34745574614983e-09	6.40403984901567e-07	48.5392782627569
ENSMUSG00000017639	Rab11fip4	268451	RAB11 family interacting protein 4 (class II)	-0.376413024772622	6.8810181179388	58.7704195309803	3.22653087154562e-09	8.63614470636721e-07	-1.29811034580784
ENSMUSG00000040703	Cyp2s1	74134	cytochrome P450, family 2, subfamily s, polypeptide 1	-1.10914857776282	1.91804824322288	58.466761489437	3.42779126291355e-09	9.00493460290585e-07	-2.1571830121545
ENSMUSG00000027864	Ptgfrn	19221	prostaglandin F2 receptor negative regulator	-0.639503930483197	4.10183639793697	57.1207546862664	4.49292837323737e-09	1.1588487618681e-06	-1.55779342121843
ENSMUSG00000024749	Tmc1	13409	transmembrane channel-like gene family 1	3.13308237073641	-0.331191842282802	55.0788084874845	6.8250718741554e-09	1.72893695726372e-06	8.77307359342425
ENSMUSG00000069372	Ctxn3	629147	cortexin 3	-1.3447318926955	2.44609637979626	54.7961455280649	7.2371067384987e-09	1.80115081039197e-06	-2.53982992475549
ENSMUSG00000031586	Rbpms	19663	RNA binding protein gene with multiple splicing	-0.692818584694187	4.55567387760167	54.54895708187	7.61891672785623e-09	1.86348194312704e-06	-1.61643846172272
ENSMUSG00000045294	Insig1	231070	insulin induced gene 1	-0.472807797635692	6.47850439975737	54.0634397412367	8.43196232336321e-09	2.02738673761408e-06	-1.38780781665927
ENSMUSG00000026202	Tuba4a	22145	tubulin, alpha 4A	-0.540212938965425	6.08708822086071	53.6082282847664	9.27754510924265e-09	2.1935209153286e-06	-1.4541871366575
ENSMUSG00000018865	Sult4a1	29859	sulfotransferase family 4A, member 1	-0.537743041249525	6.5467091214956	51.4698837964866	1.46313804029597e-08	3.40263544912108e-06	-1.45169969430481
ENSMUSG00000022055	Nefl	18039	neurofilament, light polypeptide	-0.417223090129031	8.87047775850052	51.3760274265182	1.49307203353808e-08	3.41624513996311e-06	-1.3353547789748
ENSMUSG00000022523	Fgf12	14167	fibroblast growth factor 12	-0.584578931615684	5.9959110951657	51.4205086358421	1.56214154520795e-08	3.51754602544761e-06	-1.49960124824437
ENSMUSG00000064329	Scn1a	20265	sodium channel, voltage-gated, type I, alpha	-0.612128243089987	6.28775891510449	51.1785675326561	1.8245552375432e-08	4.04424071871685e-06	-1.52851238623493
ENSMUSG00000020953	Coch	12810	cochlin	-0.61123174730718	3.92367748166576	49.3627492742353	2.31781637189284e-08	5.0585450848726e-06	-1.52756285830184
ENSMUSG00000058441	Panx2	406218	pannexin 2	-0.557197390148752	5.30796727486336	48.7407418377545	2.66077740038866e-08	5.71905881847174e-06	-1.47140805075908
ENSMUSG00000062591	Tubb4a	22153	tubulin, beta 4A class IVA	-0.423706910302536	7.13288456752738	47.9047003269463	3.20821539800674e-08	6.66444887669778e-06	-1.34136969218267
ENSMUSG00000049723	Mmp12	17381	matrix metallopeptidase 12	1.18992681763189	3.96413425424881	49.7260766775113	3.22244647747255e-08	6.66444887669778e-06	2.28141170156457
ENSMUSG00000030785	Cox6a2	12862	cytochrome c oxidase subunit VIa polypeptide 2	5.10485221926622	-1.37699570778356	50.6764586511985	3.24155486037041e-08	6.66444887669778e-06	34.4122953319495
ENSMUSG00000070304	Scn2b	72821	sodium channel, voltage-gated, type II, beta	-0.372262189709041	6.04781945210114	47.6067840496509	3.43096140618833e-08	6.95308835831252e-06	-1.29438086878486
ENSMUSG00000032802	Srxn1	76650	sulfiredoxin 1 homolog (S. cerevisiae)	0.392544927201451	6.58490207089338	47.3915101617354	3.60202445031295e-08	7.19694631720276e-06	1.31270698975961
ENSMUSG00000025402	Nab2	17937	Ngfi-A binding protein 2	0.685270766633928	3.95176814947964	47.0795838316235	3.86600751897489e-08	7.61710870335802e-06	1.6080037451259
ENSMUSG00000022763	Aifm3	72168	apoptosis-inducing factor, mitochondrion-associated 3	-1.28883200484622	1.58554433800409	46.2152082720152	4.70969346992478e-08	9.15228925539081e-06	-2.44330167562058
ENSMUSG00000036564	Ndrg4	234593	N-myc downstream regulated gene 4	-0.331774873747278	8.74778683287846	45.5202817116556	5.52815340182323e-08	1.05976194808465e-05	-1.25856076527676
ENSMUSG00000040811	Eml2	72205	echinoderm microtubule associated protein like 2	-0.513879306388617	5.14628834013365	45.378793647558	5.71244084922658e-08	1.08048914516171e-05	-1.42788452010186
ENSMUSG00000038591	Colec10	239447	collectin sub-family member 10	4.55358074951696	-0.661290089548558	45.2889118335069	5.83286448649798e-08	1.088750205335e-05	23.4835848013319
ENSMUSG00000028785	Hpca	15444	hippocalcin	-0.419598417418476	6.23958857800212	42.9318280063457	1.01664906577241e-07	1.87301086325291e-05	-1.3375551866734
ENSMUSG00000028937	Acot7	70025	acyl-CoA thioesterase 7	-0.473439457789942	6.35883723664084	42.7997882191114	1.04930768842457e-07	1.90839472666551e-05	-1.38841557839001
ENSMUSG00000079598	Clec2l	665180	C-type lectin domain family 2, member L	-0.776478909207338	4.12812303870428	42.2843487064616	1.23901446497808e-07	2.20015997905399e-05	-1.71294509467223
ENSMUSG00000029309	Sparcl1	13602	SPARC-like 1	-0.341968633376155	7.74679974854465	42.1036804696622	1.2407500234338e-07	2.20015997905399e-05	-1.26748496447363
ENSMUSG00000040666	Sh3bgr	50795	SH3-binding domain glutamic acid-rich protein	-1.19901229262264	1.20529007332033	41.3925541635843	1.47475180104859e-07	2.58281840119449e-05	-2.29582438942044
ENSMUSG00000021303	Gng4	14706	guanine nucleotide binding protein (G protein), gamma 4	-0.642965696354318	4.42434127349264	40.3188150257929	1.92022499408346e-07	3.32198923976439e-05	-1.56153585539315
ENSMUSG00000061762	Tac1	21333	tachykinin 1	0.847931642929815	4.13420871766148	40.8346829938593	1.97279758544511e-07	3.37182006591859e-05	1.79991857470578
ENSMUSG00000030500	Slc17a6	140919	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6	-0.478024774784383	6.1842470134322	39.7315612983465	2.22199589293224e-07	3.75252782584962e-05	-1.39283539902976
ENSMUSG00000058297	Spock2	94214	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2	-0.311135992944332	8.92167436518482	39.5691635380227	2.31399038839301e-07	3.86191384114627e-05	-1.24068424297854
ENSMUSG00000049044	Rapgef4	56508	Rap guanine nucleotide exchange factor (GEF) 4	-0.462331344339895	4.8377368443724	39.4911965148305	2.35957492277346e-07	3.89220114586793e-05	-1.37776644221136
ENSMUSG00000026628	Atf3	11910	activating transcription factor 3	1.02754718401044	4.08502126807864	40.589810201403	2.44642957997964e-07	3.9890862093783e-05	2.03855542800067
ENSMUSG00000022044	Stmn4	56471	stathmin-like 4	0.631418082251895	4.93451292920974	39.3811314082865	2.4873163441083e-07	4.00966700653641e-05	1.54908690448645
ENSMUSG00000068099	1500009C09Rik	76505	RIKEN cDNA 1500009C09 gene	-0.519256193782746	4.54470194786279	39.2198390010714	2.52574900531703e-07	4.02587363926151e-05	-1.43321613829569
ENSMUSG00000022421	Nptxr	73340	neuronal pentraxin receptor	-0.360353006349091	6.15717770385011	39.1366034290465	2.57915837070743e-07	4.06532673853951e-05	-1.28373997150811
ENSMUSG00000024256	Adcyap1	11516	adenylate cyclase activating polypeptide 1	1.07832484873273	2.71835204890032	38.8710065593662	2.75768760163275e-07	4.29896223261123e-05	2.11158284260069
ENSMUSG00000039252	Lgi2	246316	leucine-rich repeat LGI family, member 2	-0.854011479431504	2.09164028297686	38.782725731094	2.81987474766911e-07	4.34812425765587e-05	-1.80751983576385
ENSMUSG00000060882	Kcnd2	16508	potassium voltage-gated channel, Shal-related family, member 2	-0.68524842180588	3.80378663863126	38.3946048158438	3.11133510172391e-07	4.74595696269413e-05	-1.60797884014743
ENSMUSG00000035407	Kank4	242553	KN motif and ankyrin repeat domains 4	-0.913253813764335	1.94898384411521	37.3705539978834	4.04347050338708e-07	6.10219920862224e-05	-1.88328822739252
ENSMUSG00000042429	Adora1	11539	adenosine A1 receptor	-0.348453066144422	5.95276982129172	37.2665745655241	4.1533684750164e-07	6.20207212490344e-05	-1.27319470850226
ENSMUSG00000041313	Slc7a1	11987	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	0.70778433880789	5.20174395669602	37.8466136548732	4.50141149018515e-07	6.65177327080902e-05	1.63329381113132
ENSMUSG00000042182	Bend6	320705	BEN domain containing 6	-0.472933558253534	5.79903419128918	36.6623646608642	4.85747274774896e-07	7.10392870098626e-05	-1.38792879799681
ENSMUSG00000029608	Rph3a	19894	rabphilin 3A	-0.327093618744762	7.610398805653	36.5260392255811	5.03309347657656e-07	7.28565959782807e-05	-1.25448360728933
ENSMUSG00000007594	Hapln4	330790	hyaluronan and proteoglycan link protein 4	-0.775906232852339	3.12745121327781	35.8551985390478	6.00028313562574e-07	8.59798147090776e-05	-1.71226527776366
ENSMUSG00000093930	Hmgcs1	208715	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	-0.374411741031364	7.14676125094337	35.6397590443991	6.35099524977229e-07	8.99044533581713e-05	-1.29631087605522
ENSMUSG00000021728	Emb	13723	embigin	-0.466635836643847	4.866695906263	35.6101119488262	6.40092329703602e-07	8.99044533581713e-05	-1.38188334915967
ENSMUSG00000039809	Gabbr2	242425	gamma-aminobutyric acid (GABA) B receptor, 2	-0.399057061824242	6.15236297356131	35.3644359486905	6.83092933525234e-07	9.50034936763625e-05	-1.31864576885829
ENSMUSG00000026833	Olfm1	56177	olfactomedin 1	-0.334799656839868	6.97532627879477	35.2140023833679	7.10917576123654e-07	9.79133663581568e-05	-1.26120225692222
ENSMUSG00000022623	Shank3	58234	SH3 and multiple ankyrin repeat domains 3	-0.431428341234678	4.73677437209547	34.9623470486164	7.60168436530983e-07	0.000103689898467582	-1.34856806690851
ENSMUSG00000031538	Plat	18791	plasminogen activator, tissue	0.573481291696532	3.55122319199779	34.8807530352977	7.7689893244824e-07	0.000104937779563973	1.48811012207494
ENSMUSG00000062661	Ncs1	14299	neuronal calcium sensor 1	-0.328871657318171	5.84978398152057	34.8461476751692	7.84111422090876e-07	0.000104937779563973	-1.25603063922535
ENSMUSG00000037419	Endod1	71946	endonuclease domain containing 1	-0.313104065282009	5.62803880497034	34.7372382388866	8.07274707543415e-07	0.0001070280280487	-1.24237789444647
ENSMUSG00000041112	Elmo1	140580	engulfment and cell motility 1	-0.320632853703016	6.06581354263985	34.6159220984546	8.33928333256376e-07	0.000109538030884953	-1.24887826265035
ENSMUSG00000029875	Ccdc184	239650	coiled-coil domain containing 184	-0.756875280293842	3.67124552649288	34.5761421002188	8.42868835280799e-07	0.000109696672452233	-1.68982667849348
ENSMUSG00000024524	Gnal	14680	guanine nucleotide binding protein, alpha stimulating, olfactory type	-0.378333151623179	5.35242312275127	34.511182647642	8.57686268214002e-07	0.000110610340008035	-1.29983919070705
ENSMUSG00000026688	Mgst3	66447	microsomal glutathione S-transferase 3	-0.749114427735235	3.59188040825288	34.2335230566423	9.24186151755728e-07	0.000117256126903273	-1.68076080916398
ENSMUSG00000036815	Dpp10	269109	dipeptidylpeptidase 10	-0.554012486098054	4.12039115874127	34.2251696855532	9.26269099105618e-07	0.000117256126903273	-1.46816334249777
ENSMUSG00000001552	Jup	16480	junction plakoglobin	0.370677856819726	5.05790160042777	34.1942770827966	9.34015391235718e-07	0.000117256126903273	1.29296019116104
ENSMUSG00000023067	Cdkn1a	12575	cyclin-dependent kinase inhibitor 1A (P21)	1.40704296194008	2.92762280098733	35.4309954337948	9.53964759964606e-07	0.000118710035832087	2.65193049112071
ENSMUSG00000031297	Slc7a3	11989	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3	0.879598696223663	2.69145022338927	33.9764431572658	9.90613168436422e-07	0.000122198594847296	1.83986344889812
ENSMUSG00000075334	Rprm	67874	reprimo, TP53 dependent G2 arrest mediator candidate	-0.935498892924779	1.41254465729134	33.8868752456225	1.01492352185584e-06	0.000124118147250405	-1.91255189319612
ENSMUSG00000005413	Hmox1	15368	heme oxygenase 1	0.877668694131387	2.20796094548872	33.6143920447043	1.09282491044568e-06	0.000132199664498824	1.83740377025252
ENSMUSG00000016382	Pls3	102866	plastin 3 (T-isoform)	-0.384310864485585	5.28854513885564	33.5915195458716	1.09964474910907e-06	0.000132199664498824	-1.30523616294608
ENSMUSG00000058258	Idi1	319554	isopentenyl-diphosphate delta isomerase	-0.346662869972655	5.94630165758567	33.538445169911	1.11564324086388e-06	0.000132995924494916	-1.27161581991106
ENSMUSG00000036062	Phf24	230085	PHD finger protein 24	-0.32142964071272	5.96462923658214	33.1489109361968	1.24084023280958e-06	0.000146687996188639	-1.24956819696648
ENSMUSG00000034926	Dhcr24	74754	24-dehydrocholesterol reductase	-0.367745150808438	6.68002118907675	33.0871226529787	1.26202277438976e-06	0.000147959132871844	-1.29033453530528
ENSMUSG00000021895	Arhgef3	71704	Rho guanine nucleotide exchange factor (GEF) 3	0.530072756367307	3.34299375958758	33.0095429424734	1.28916019335421e-06	0.000149901856581335	1.44400201596548
ENSMUSG00000026156	B3gat2	280645	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	-0.39372181485745	4.50078765200896	32.4067662482063	1.52216918566137e-06	0.000175556846079612	-1.31377827573086
ENSMUSG00000034667	Xpot	73192	exportin, tRNA (nuclear export receptor for tRNAs)	0.236898527722425	6.20728880154024	31.9805577136794	1.71347726294675e-06	0.000194724639257776	1.17845651789457
ENSMUSG00000068739	Sars	20226	seryl-aminoacyl-tRNA synthetase	0.384882015639816	7.12274386025885	31.9756611492057	1.71581699613859e-06	0.000194724639257776	1.30575299755456
ENSMUSG00000031688	Pou4f2	18997	POU domain, class 4, transcription factor 2	-0.756055658885548	2.95869540909239	31.8357392131355	1.78411965421577e-06	0.000200869217577023	-1.68886692973841
ENSMUSG00000052981	Ube2ql1	76980	ubiquitin-conjugating enzyme E2Q family-like 1	-0.395089443235145	5.03235573715519	31.5645900693908	1.92477192863264e-06	0.000214998539996714	-1.31502428566754
ENSMUSG00000021613	Hapln1	12950	hyaluronan and proteoglycan link protein 1	-1.47572526496524	0.906238598871226	31.4398931832089	1.99333647847548e-06	0.00022091774440354	-2.78123425750016
ENSMUSG00000026576	Atp1b1	11931	ATPase, Na+/K+ transporting, beta 1 polypeptide	-0.283414419568013	8.59149965019125	31.0636990883468	2.21624198430102e-06	0.000243221063384951	-1.2170719169041
ENSMUSG00000029120	Ppp2r2c	269643	protein phosphatase 2, regulatory subunit B, gamma	-0.309092788225066	6.31407266364844	31.0435975632566	2.22886918370532e-06	0.000243221063384951	-1.23892837801098
ENSMUSG00000028893	Sesn2	230784	sestrin 2	0.459050158436761	4.70173646593527	30.595992789134	2.53061050933653e-06	0.000274040005232428	1.37463648697407
ENSMUSG00000021573	Tppp	72948	tubulin polymerization promoting protein	-0.271334144781918	6.95837031682231	30.5685963335751	2.55042587484083e-06	0.000274093495912818	-1.20692342471228
ENSMUSG00000026452	Syt2	20980	synaptotagmin II	-0.452572233817277	5.15560061732089	30.3309287593048	2.72935074297367e-06	0.000289094297576932	-1.36847799246845
ENSMUSG00000040424	Hipk4	233020	homeodomain interacting protein kinase 4	0.673675549266522	2.82540535923878	30.3000397370616	2.75355940726469e-06	0.000289094297576932	1.59513170673991
ENSMUSG00000003352	Cacnb3	12297	calcium channel, voltage-dependent, beta 3 subunit	-0.38683414442305	5.34951811521039	30.2846875296955	2.76567553389896e-06	0.000289094297576932	-1.30752102423847
ENSMUSG00000020303	Stc2	20856	stanniocalcin 2	0.944035209031812	1.96175908026913	30.2773036974138	2.77152294307505e-06	0.000289094297576932	1.92390186166068
ENSMUSG00000048065	Cyb5r2	320635	cytochrome b5 reductase 2	2.99309079582323	-0.712756420421953	30.1915629906448	2.84038546751843e-06	0.000294114658702309	7.96177883230034
ENSMUSG00000096257	Ccer2	100504112	coiled-coil glutamate-rich protein 2	1.53210755786353	-0.825669131477116	30.0906454067764	2.92375571024579e-06	0.000300553612359034	2.89208019555229
ENSMUSG00000025856	Pdgfa	18590	platelet derived growth factor, alpha	-0.649629159563249	2.13951814956704	30.0014209996653	2.99961598848004e-06	0.000306133470594086	-1.56876489764681
ENSMUSG00000018965	Ywhah	22629	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	-0.277391134047846	7.62883792784269	29.4902221053058	3.47619154455861e-06	0.000352237523222203	-1.21200120573513
ENSMUSG00000040010	Slc7a5	20539	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	0.437646944557759	6.16807541727168	29.4142570560284	3.68766965074628e-06	0.000371016182024729	1.35439349058518
ENSMUSG00000025318	Jph3	57340	junctophilin 3	-0.350399501446765	4.82685771240426	28.9299503831176	4.09153366125345e-06	0.000408749975482686	-1.27491361898227
ENSMUSG00000042388	Dlgap3	242667	DLG associated protein 3	-0.401334280428177	5.70521987628053	28.8705068520225	4.16325569253611e-06	0.000413006610170051	-1.32072882574534
ENSMUSG00000039518	Cdsn	386463	corneodesmosin	1.65559257144939	0.174163030302324	28.6846946060428	4.39612613954388e-06	0.000433079482052566	3.15052568504794
ENSMUSG00000030270	Cpne9	211232	copine family member IX	-0.61592465751499	3.3350541140354	28.6434759804386	4.44962164416915e-06	0.00043369520791626	-1.53253992362486
ENSMUSG00000021536	Adcy2	210044	adenylate cyclase 2	-0.255212970319329	6.0442010050415	28.6325758336834	4.4638828603657e-06	0.00043369520791626	-1.19351191599025
ENSMUSG00000041263	Rusc1	72296	RUN and SH3 domain containing 1	-0.433362342855243	4.89073943856655	28.6096068107311	4.49409245479277e-06	0.00043369520791626	-1.35037709910009
ENSMUSG00000030203	Dusp16	70686	dual specificity phosphatase 16	0.337681502711492	5.30145041923908	28.5860034747108	4.52536105374738e-06	0.000433761972354462	1.26372408097973
ENSMUSG00000024587	Nars	70223	asparaginyl-tRNA synthetase	0.278815027799872	7.3485905576021	28.5501528425068	4.5732939822455e-06	0.000435414419007616	1.21319800257089
ENSMUSG00000050447	Lypd6	320343	LY6/PLAUR domain containing 6	-0.481863364052047	4.47772428526772	28.4635011248468	4.69137368113751e-06	0.000443678846937445	-1.39654626095249
ENSMUSG00000025408	Ddit3	13198	DNA-damage inducible transcript 3	0.676514159375308	4.98946517348715	29.1340862807182	4.75674747862974e-06	0.000446882249879745	1.59827333704201
ENSMUSG00000024640	Psat1	107272	phosphoserine aminotransferase 1	0.526963636851937	5.50649810533849	28.6839452406291	4.89958816606911e-06	0.000454195968701652	1.44089343064177
