genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000022753	Tmem30c	71027	transmembrane protein 30C	-1.25149271185792	-1.26178968278249	-0.40210030604641	0.0257575218480013	1	-2.38087637504868
ENSMUSG00000042279	H1foo	171506	H1 histone family, member O, oocyte-specific	-1.40023509528525	-1.41215419243298	-0.600938112340793	0.0276110755594925	1	-2.63944589908331
ENSMUSG00000003779	Kif20a	19348	kinesin family member 20A	-1.09607845097051	-1.10279612955896	-0.0416147823170409	0.0290614343293684	1	-2.13772822479442
ENSMUSG00000057899	Adgrf2	435529	adhesion G protein-coupled receptor F2	-1.027327537965	-1.0306565438497	0.82019859978979	0.03265827363297	1	-2.03824508760155
ENSMUSG00000021874	4933413J09Rik	71106	RIKEN cDNA 4933413J09 gene	-1.14002238744032	-1.14718307766076	-0.0465651610140128	0.0327350754117583	1	-2.20384443028544
ENSMUSG00000037225	Fgf2	14173	fibroblast growth factor 2	-1.33232417629465	-1.33331654021891	2.09867928257861	0.0340739121548584	1	-2.51808010078869
ENSMUSG00000072974	Gm4787	214321	predicted gene 4787	-1.1519120943769	-1.15646702124495	0.589622683189946	0.0352877604574945	1	-2.22208205831491
ENSMUSG00000043091	Tuba1c	22146	tubulin, alpha 1C	-1.68956299037512	-1.70212818720384	-0.0407338412460886	0.0380306291277013	1	-3.22558981906153
ENSMUSG00000027313	Chac1	69065	ChaC, cation transport regulator 1	1.18605915000923	1.18932196052513	2.77581593237631	0.0381209576074354	1	2.27530374051727
ENSMUSG00000001020	S100a4	20198	S100 calcium binding protein A4	-1.10332521412919	-1.10811571297094	0.409734472286199	0.0389720714423475	1	-2.14849320469505
ENSMUSG00000075576	Gm12359	100037262	predicted gene 12359	-1.02177284990351	-1.02631043316991	0.43221394505386	0.0398432079766594	1	-2.03041249127309
ENSMUSG00000004891	Nes	18008	nestin	-0.833560169820626	-0.83388561649841	2.92740959787741	0.0401850219823472	1	-1.78207761222659
ENSMUSG00000053475	Tnfaip6	21930	tumor necrosis factor alpha induced protein 6	-0.980299959017908	-0.983960881434091	0.295706847897211	0.0408375208473829	1	-1.9728755582435
ENSMUSG00000010122	Slc47a1	67473	solute carrier family 47, member 1	-1.09097794553571	-1.0966940560515	0.0375878245293623	0.041158166998875	1	-2.13018384243938
ENSMUSG00000074449	Gm15319	100040599	predicted gene 15319	-1.17451485787344	-1.175288216884	3.03103328603877	0.0422500118899175	1	-2.25716965248383
ENSMUSG00000072972	Adam4	11498	a disintegrin and metallopeptidase domain 4	-1.12470098830821	-1.13089948271838	0.272804769547375	0.0430680956484309	1	-2.18056347684481
ENSMUSG00000074619	1700034I23Rik	73297	FUN14 domain containing 2 pseudogene	-1.13871311314747	-1.14666611763892	-0.129289273393628	0.0458959186187354	1	-2.20184530512265
ENSMUSG00000017652	Cd40	21939	CD40 antigen	-0.979339045331308	-0.983218059595897	0.54151555662195	0.0465610118653431	1	-1.97156195289281
ENSMUSG00000025574	Tk1	21877	thymidine kinase 1	-1.00279654002043	-1.00487751968614	1.38869850800022	0.0501570504117664	1	-2.00388058753815
ENSMUSG00000050022	Amz1	231842	archaelysin family metallopeptidase 1	-1.02183914406949	-1.03036959726978	-0.0488092411066123	0.0505861590821763	1	-2.03050579414833
ENSMUSG00000085776	5430402O13Rik	73183	RIKEN cDNA 5430402O13 gene	-0.99160602627689	-0.997805557450059	-0.0692614922322512	0.0517141908073445	1	-1.98839726814249
ENSMUSG00000021186	Fbln5	23876	fibulin 5	1.02626775983616	1.02947942688149	1.40196189932578	0.0544350392255332	1	2.03674837879121
ENSMUSG00000023031	Cela1	109901	chymotrypsin-like elastase family, member 1	-1.01716643428809	-1.0206331294916	0.290203425235968	0.055034883706479	1	-2.02393987728844
ENSMUSG00000086544	Chn1os3	329427	chimerin 1, opposite strand 3	-1.07876266933581	-1.08455817062754	0.172277458924197	0.0561797317590666	1	-2.1122237505831
ENSMUSG00000086247	Gm15787	100504007	predicted gene 15787	-0.978796706262199	-0.983786860066387	0.321356143575587	0.056436769965635	1	-1.97082094104242
ENSMUSG00000066158	AY512931	434310	cDNA sequence AY512931	-1.04195801422479	-1.04970260195533	-0.220053783950142	0.0573723150122319	1	-2.05902024372651
ENSMUSG00000001333	Sync	68828	syncoilin	-1.00465451400182	-1.01232293484634	-0.317246504754484	0.0580250563734925	1	-2.00646294649194
ENSMUSG00000074151	Nlrc5	434341	NLR family, CARD domain containing 5	-1.56006015651913	-1.56575666917095	-0.291609355244869	0.0588701543749109	1	-2.94866138330093
ENSMUSG00000068699	Flnc	68794	filamin C, gamma	-1.00027534367236	-1.00206200535601	1.10580073818173	0.0588940299995906	1	-2.00038174380781
ENSMUSG00000085440	Sorbs2os	319940	sorbin and SH3 domain containing 2, opposite strand	-1.29293097745417	-1.30916628993543	-0.698417050340566	0.0594288195836354	1	-2.45025343406164
ENSMUSG00000080316	Spaca6	75202	sperm acrosome associated 6	-0.827628839869877	-0.828112921818599	3.16287816445011	0.060439843079234	1	-1.77476602423427
ENSMUSG00000067235	H2-Q10	15007	histocompatibility 2, Q region locus 10	-1.00650288622183	-1.016501199028	-0.345136020541778	0.0615372897351013	1	-2.00903526223188
ENSMUSG00000034248	Slc25a37	67712	solute carrier family 25, member 37	-0.841578487434569	-0.841647334050155	5.93600757351555	0.0619546941083939	1	-1.79200975071505
ENSMUSG00000084834	4930565N06Rik	68306	RIKEN cDNA 4930565N06 gene	-0.957800434647574	-0.959043726942476	2.04830786491077	0.0623727465696827	1	-1.9423462913081
ENSMUSG00000091318	Gm5415	408191	predicted gene 5415	-1.21080611668462	-1.22172654583606	-0.377489333983409	0.0631821169487604	1	-2.31466934541978
ENSMUSG00000053205	Styx	56291	serine/threonine/tyrosine interaction protein	3.8277769224755	3.8936613526164	-0.789149136682075	0.0635562389702166	1	14.1995856077178
ENSMUSG00000022146	Osmr	18414	oncostatin M receptor	-0.788305381076757	-0.788504686603834	3.44432654729356	0.0646994681374078	1	-1.72704464896556
ENSMUSG00000092086	Gm6793	627828	heterogeneous nuclear ribonucleoprotein A3 pseudogene	-1.17260726963945	-1.17946726710418	0.141059862469748	0.0653449424054898	1	-2.25418710607789
ENSMUSG00000023052	Npff	54615	neuropeptide FF-amide peptide precursor	-0.970883158513596	-0.973854694077582	0.827313893739418	0.0672152323238345	1	-1.96004008384931
ENSMUSG00000024749	Tmc1	13409	transmembrane channel-like gene family 1	1.18193867342409	1.18981979777879	-0.331191842282802	0.0713441477966381	1	2.26881452427562
ENSMUSG00000055341	Zfp457	431706	zinc finger protein 457	-0.96159550055362	-0.965771447506363	0.358825792648375	0.0715536407550037	1	-1.94746243559003
ENSMUSG00000063558	Aox1	11761	aldehyde oxidase 1	-0.865562609443918	-0.867655181231599	1.24988159654983	0.071624755361738	1	-1.82205007561855
ENSMUSG00000012428	Steap4	117167	STEAP family member 4	-1.50383911598931	-1.50953331833328	0.597379151825623	0.0729846045364358	1	-2.83596379753928
ENSMUSG00000027386	Fbln7	70370	fibulin 7	0.93385062833851	0.937161960508282	0.323108489466222	0.0744471377614991	1	1.91036806961357
ENSMUSG00000029484	Anxa3	11745	annexin A3	-0.785831191325495	-0.787022507910548	1.4793274468243	0.0757589760272	1	-1.72408534428759
ENSMUSG00000018381	Abi3	66610	ABI gene family, member 3	-1.00003176866525	-1.00323940199802	1.37215141427422	0.0790477742211685	1	-2.00004404120639
ENSMUSG00000033762	Recql4	79456	RecQ protein-like 4	-0.794752529614368	-0.796541531901475	1.17981474054862	0.0791324060078835	1	-1.73477977610748
ENSMUSG00000026414	Tnnt2	21956	troponin T2, cardiac	-1.30733092784967	-1.31124492068612	0.439569418072363	0.0795853779740809	1	-2.47483257358917
ENSMUSG00000079711	Smok4a	272667	sperm motility kinase 4A	-1.35746276522814	-1.36718163844404	-0.0853320220807886	0.0823293267172678	1	-2.56234149882137
ENSMUSG00000001510	Dlx3	13393	distal-less homeobox 3	-1.50406201757491	-1.5163727133655	-0.707359551130244	0.0824342327940338	1	-2.83640199802226
ENSMUSG00000021940	Ptpn20	19256	protein tyrosine phosphatase, non-receptor type 20	-1.1145781624806	-1.12146436501836	0.0579547064247382	0.0832073471996781	1	-2.16531686959973
ENSMUSG00000050174	Nudt6	229228	nudix (nucleoside diphosphate linked moiety X)-type motif 6	-0.861529248307266	-0.862061699974192	2.63459498875814	0.0838081053667699	1	-1.81696326066791
ENSMUSG00000053656	Dancr	70036	differentiation antagonizing non-protein coding RNA	0.815934356233178	0.818343762704617	0.843722512283151	0.0839528607928736	1	1.76043792398432
ENSMUSG00000026180	Cxcr2	12765	chemokine (C-X-C motif) receptor 2	-0.819020334812286	-0.821351948663315	0.982853683976287	0.085333801697859	1	-1.76420759675659
ENSMUSG00000026354	Lct	226413	lactase	0.847570194785587	0.850625666412523	0.770271350566952	0.0854952992155704	1	1.79946768541858
ENSMUSG00000036110	Slc17a2	218103	solute carrier family 17 (sodium phosphate), member 2	-0.898547436906693	-0.900154403126715	1.61044284697892	0.0864330916161614	1	-1.8641880986987
ENSMUSG00000047878	A4galt	239559	alpha 1,4-galactosyltransferase	-0.828080155813955	-0.831326918269932	0.483480512936315	0.0885893993939836	1	-1.77532130825395
ENSMUSG00000037206	Islr	26968	immunoglobulin superfamily containing leucine-rich repeat	1.21024316684257	1.21568624631894	0.336197148752638	0.0889212407209359	1	2.31376632121142
ENSMUSG00000028451	1700022I11Rik	67317	RIKEN cDNA 1700022I11 gene	-0.901364312682477	-0.906504216059717	-0.0385839103301908	0.0889701710643919	1	-1.86783149940465
ENSMUSG00000023341	Mx2	17858	MX dynamin-like GTPase 2	1.28611844096413	1.31003929664582	-0.993134207352623	0.0915196174342487	1	2.43871039079106
ENSMUSG00000032303	Chrna3	110834	cholinergic receptor, nicotinic, alpha polypeptide 3	0.710772048128039	0.711308080166322	2.76373450003204	0.0923283694483229	1	1.63667974048169
ENSMUSG00000053398	Phgdh	236539	3-phosphoglycerate dehydrogenase	0.825053516305317	0.825689824439177	3.61818811891617	0.092568858559593	1	1.77160075394209
ENSMUSG00000036172	Cd200r3	74603	CD200 receptor 3	-1.42594131337901	-1.43980228272598	-0.667424561363858	0.0927162739362949	1	-2.68689755034919
ENSMUSG00000038496	Slc19a3	80721	solute carrier family 19, member 3	0.78142876181371	0.784859388423648	0.49817820176877	0.0928744616673152	1	1.718832262421
ENSMUSG00000002289	Angptl4	57875	angiopoietin-like 4	0.953799055857965	0.960896094740335	-0.23650454094954	0.0972268818313787	1	1.93696657147239
ENSMUSG00000038760	Trhr	22045	thyrotropin releasing hormone receptor	0.773267577084028	0.775802603674918	0.909242824551734	0.0972660292757957	1	1.70913644643661
ENSMUSG00000004791	Pgf	18654	placental growth factor	-1.12208956161286	-1.13015419067419	-0.5271720023435	0.0977862507929501	1	-2.17662000236654
ENSMUSG00000036526	Card11	108723	caspase recruitment domain family, member 11	-0.907678895979327	-0.914958107265522	-0.439084087945836	0.0982738505081222	1	-1.87602479528925
ENSMUSG00000001025	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	-0.946811884045201	-0.947241967718342	1.98472836615879	0.0987888504897756	1	-1.92760825431419
ENSMUSG00000053175	Bcl3	12051	B cell leukemia/lymphoma 3	-1.52794748333722	-1.53208918529983	-0.176020773633074	0.0993592742104606	1	-2.88375276728542
ENSMUSG00000053490	Trim60	234329	tripartite motif-containing 60	0.906585099421059	0.91237536718592	-0.114128971533282	0.0998902213565779	1	1.87460300361984
ENSMUSG00000017713	Tha1	71776	threonine aldolase 1	-0.789515899812914	-0.79148951689355	1.03614450491736	0.101686340048034	1	-1.72849436437845
ENSMUSG00000021534	1700001L19Rik	69315	RIKEN cDNA 1700001L19 gene	-0.880424462704743	-0.886818112885677	0.10324509510348	0.102154966843787	1	-1.84091684716441
ENSMUSG00000028028	Alpk1	71481	alpha-kinase 1	-0.758862404129668	-0.760114761336108	1.70546521855483	0.102524778669075	1	-1.69215579751638
ENSMUSG00000033544	Angptl1	72713	angiopoietin-like 1	-1.01719553147316	-1.02882744166283	-0.657006969927741	0.104319665927722	1	-2.02398069779824
ENSMUSG00000098659	1110015O18Rik	100503859	RIKEN cDNA 1110015O18 gene	0.8429836865313	0.847620341141525	-0.0349149988964148	0.104531121970629	1	1.79375603607111
ENSMUSG00000037621	Atoh8	71093	atonal bHLH transcription factor 8	0.80417012707701	0.808815725787947	-0.0893775661487194	0.106319813267606	1	1.74614108050304
ENSMUSG00000036151	Tm6sf2	107770	transmembrane 6 superfamily member 2	-0.784256495427107	-0.787941275924691	0.382163209368451	0.108599493574422	1	-1.72220453862503
ENSMUSG00000022346	Myc	17869	myelocytomatosis oncogene	-0.869796407739175	-0.87160116271358	-0.0833313640704492	0.108841529601141	1	-1.82740499996182
ENSMUSG00000038623	Tm6sf1	107769	transmembrane 6 superfamily member 1	-0.751450576358479	-0.752860013054038	1.5003154424181	0.108946549233487	1	-1.68348466121995
ENSMUSG00000056501	Cebpb	12608	CCAAT/enhancer binding protein (C/EBP), beta	-0.948558496968506	-0.950376794700378	0.0164873716569752	0.110115265853938	1	-1.92994334539805
ENSMUSG00000097662	A630020A06	328489	uncharacterized A630020A06	-1.12230058473337	-1.13110899902913	-0.346693291412016	0.110145139981233	1	-2.17693840003608
ENSMUSG00000094065	Ccl21c	65956	chemokine (C-C motif) ligand 21C (leucine)	-6.8055260550867	-144269483.338883	-1.47302087586922	0.110404370896372	1	-111.858110467572
ENSMUSG00000024206	Rfx2	19725	regulatory factor X, 2 (influences HLA class II expression)	-0.730873717420588	-0.731152728198171	3.21308837327487	0.110429036891401	1	-1.65964389218569
ENSMUSG00000022129	Dct	13190	dopachrome tautomerase	1.55881634639117	1.56073124044512	1.90761318428713	0.110655318671953	1	2.94612030964717
ENSMUSG00000026822	Lcn2	16819	lipocalin 2	-0.974527365281187	-0.975657310237297	2.05109231996548	0.110817360738677	1	-1.96499734784511
ENSMUSG00000024907	Gal	14419	galanin	-1.57045725083172	-1.57453777912734	0.546679122296476	0.113411436013569	1	-2.9699883065073
ENSMUSG00000042641	Rgsl1	240816	regulator of G-protein signaling like 1	-0.922751390243932	-0.930885849640059	-0.661137032845317	0.115989965271848	1	-1.89572722441895
ENSMUSG00000073130	Gm1141	382221	predicted gene 1141	-0.852834297971529	-0.859826833717415	-0.375395919623124	0.11602871249506	1	-1.80604557341196
ENSMUSG00000069053	Uba1y	22202	ubiquitin-activating enzyme, Chr Y	-0.868310254888818	-0.873414164842742	0.155941637611324	0.116480042417094	1	-1.82552351791085
ENSMUSG00000074796	Slc4a11	269356	solute carrier family 4, sodium bicarbonate transporter-like, member 11	-0.774952826467188	-0.779208744825739	0.0430797019861005	0.117699004959861	1	-1.71113409944327
ENSMUSG00000079033	Mef2b	17259	myocyte enhancer factor 2B	-5.4050193088187	-144269481.925301	-1.02379271404274	0.11859435821867	1	-42.3714122216207
ENSMUSG00000032988	Slc16a8	57274	solute carrier family 16 (monocarboxylic acid transporters), member 8	-0.955257995872563	-0.959716720671825	0.377983738386958	0.11943684304425	1	-1.93892633934354
ENSMUSG00000016763	Scube1	64706	signal peptide, CUB domain, EGF-like 1	-1.04242941495421	-1.04452052680236	0.825451946930161	0.120598285179988	1	-2.05969313869753
ENSMUSG00000046215	Rprml	104582	reprimo-like	0.892797597378321	0.899029641669351	-0.274396527418701	0.120697202690079	1	1.85677319070391
ENSMUSG00000020703	5530401A14Rik	71388	RIKEN cDNA 5530401A14 gene	-1.05655511147109	-1.06264850389546	0.316228792276881	0.121339223616477	1	-2.07995903045455
ENSMUSG00000097039	Pvt1	19296	plasmacytoma variant translocation 1	-0.788627237151519	-0.793794922153659	-0.165666757149884	0.122317278942148	1	-1.72742998460816
ENSMUSG00000022686	B3gnt5	108105	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	-0.874479697327828	-0.877971685228978	0.466370384449076	0.123059540911628	1	-1.83334677737983
ENSMUSG00000097321	1700028E10Rik	625175	RIKEN cDNA 1700028E10 gene	-0.807636771161531	-0.810184025445311	0.867193628953652	0.123101989539789	1	-1.75034191849354
ENSMUSG00000043017	Ptgir	19222	prostaglandin I receptor (IP)	0.784657838930646	0.78851322049416	0.139172207120095	0.124236152725613	1	1.72268370555536
ENSMUSG00000005540	Fcer2a	14128	Fc receptor, IgE, low affinity II, alpha polypeptide	0.840687904238745	0.847761761899519	-0.451383274314255	0.1243785489869	1	1.79090387508803
ENSMUSG00000044139	Prss53	330657	protease, serine 53	-0.793364650058813	-0.796551136176489	0.409889145423597	0.125329263989767	1	-1.73311171210581
ENSMUSG00000090235	LOC102637720	102637720	uncharacterized LOC102637720	-0.742107033392147	-0.743714732323008	1.25888480163329	0.125451879861394	1	-1.67261688649458
ENSMUSG00000025389	Mip	17339	major intrinsic protein of lens fiber	2.83134032533148	2.89304256070894	-0.605577069045144	0.125558532303777	1	7.11735070160567
ENSMUSG00000048337	Npy4r	19065	neuropeptide Y receptor Y4	-1.91627128957406	-1.91928761501087	1.41062801835732	0.12557316765867	1	-3.77446270041936
ENSMUSG00000033633	Clec18a	353287	C-type lectin domain family 18, member A	0.883555489188461	0.887504744047626	0.211748456063786	0.125647324352155	1	1.84491645790542
ENSMUSG00000090019	Gimap1	16205	GTPase, IMAP family member 1	-0.794688482406391	-0.798629785922362	0.176483312830995	0.126005990681314	1	-1.73470276375786
ENSMUSG00000071637	Cebpd	12609	CCAAT/enhancer binding protein (C/EBP), delta	-0.834029944458867	-0.834013948959228	3.23918224962392	0.126204950111993	1	-1.7826579921117
ENSMUSG00000078771	Evi2a	14017	ecotropic viral integration site 2a	-0.811856165818296	-0.815586429338537	0.34117497541069	0.128218593098923	1	-1.75546856933681
ENSMUSG00000026271	Gpr35	64095	G protein-coupled receptor 35	-0.756129566325036	-0.758196264142223	1.22684446447455	0.129738517822739	1	-1.68895345046809
ENSMUSG00000065701	Rny1	19872	RNA, Y1 small cytoplasmic, Ro-associated	1.42218521890067	1.42920334292059	0.146084082697002	0.129783009095766	1	2.67991124038512
ENSMUSG00000086212	Mkln1os	100503869	muskelin 1, intracellular mediator containing kelch motifs, opposite strand	-0.727260451538472	-0.729622261680611	0.795627287143743	0.130512291281669	1	-1.65549247330537
ENSMUSG00000056481	Cd248	70445	CD248 antigen, endosialin	-0.810191172701491	-0.814145157984023	0.158899819939378	0.130962816299733	1	-1.75344377750938
ENSMUSG00000024041	Cryaa	12954	crystallin, alpha A	2.30048500436756	2.30439404825991	4.29206285187495	0.131135934132154	1	4.92623347330005
ENSMUSG00000032554	Trf	22041	transferrin	-0.735639378590204	-0.735667430420698	6.22592775279981	0.131324043011782	1	-1.66513526634182
ENSMUSG00000030905	Crym	12971	crystallin, mu	-0.685277227381291	-0.685324738012364	5.47537590141804	0.132311800665743	1	-1.6080109461829
ENSMUSG00000033826	Dnah8	13417	dynein, axonemal, heavy chain 8	0.97956323433239	0.989911518913068	-0.615393497510508	0.134332946944655	1	1.97186834948859
ENSMUSG00000024134	Six2	20472	sine oculis-related homeobox 2	0.757153621012479	0.762023195967937	-0.0969523839883051	0.134430398467577	1	1.69015273003867
ENSMUSG00000027820	Mme	17380	membrane metallo endopeptidase	0.983957933199272	0.989265830838861	0.489254800913756	0.135460998980953	1	1.97788415981678
ENSMUSG00000097040	2610316D01Rik	72511	RIKEN cDNA 2610316D01 gene	-0.731474329728583	-0.734752367542227	0.47224160137644	0.137410889667253	1	-1.66033496690341
ENSMUSG00000032091	Tmprss4	214523	transmembrane protease, serine 4	-0.870003326439019	-0.878806648850901	-0.53097167993109	0.137956000790543	1	-1.82766711452762
ENSMUSG00000006235	Epor	13857	erythropoietin receptor	0.785367849400657	0.790861469340469	-0.319497515204678	0.138165657139012	1	1.72353171879256
ENSMUSG00000097207	6030443J06Rik	320719	RIKEN cDNA 6030443J06 gene	-0.734852046103392	-0.735523558944221	2.48513380635669	0.140783655373228	1	-1.66422678784627
ENSMUSG00000097637	4933417D19Rik	71186	RIKEN cDNA 4933417D19 gene	-0.810246611335308	-0.816634594786916	-0.398904264871393	0.141078117525035	1	-1.75351115862077
ENSMUSG00000097098	9330111N05Rik	319983	RIKEN cDNA 9330111N05 gene	-0.812286607468569	-0.816174777715931	0.373812561993192	0.141873848539442	1	-1.75599240805668
ENSMUSG00000032204	Aqp9	64008	aquaporin 9	0.837399847826266	0.844840095322427	-0.532878896108829	0.144131076557711	1	1.78682686121325
ENSMUSG00000058806	Col13a1	12817	collagen, type XIII, alpha 1	0.788276166189024	0.794007249988111	-0.33062468832022	0.144722999122509	1	1.72700967629064
ENSMUSG00000079592	C1qtnf5	235312	C1q and tumor necrosis factor related protein 5	0.760277404300939	0.763511232947353	0.388019466019347	0.145149527600844	1	1.69381628381291
ENSMUSG00000085457	1110046J04Rik	68808	RIKEN cDNA 1110046J04 gene	-0.74255181391945	-0.745714604562159	0.325905081179947	0.145427191551344	1	-1.67313263104928
ENSMUSG00000049625	Tifab	212937	TRAF-interacting protein with forkhead-associated domain, family member B	-0.730034253399799	-0.733515811451465	0.19749252372958	0.145667344184485	1	-1.65867847257966
ENSMUSG00000048924	Ccdc125	76041	coiled-coil domain containing 125	-0.787374960099469	-0.793028754999335	-0.380511061729356	0.145833575673309	1	-1.72593120469428
ENSMUSG00000069743	Zfp820	75424	zinc finger protein 820	0.707572481205166	0.709906294080061	0.754644797549513	0.146649079162323	1	1.63305398199479
ENSMUSG00000092837	Rpph1	85029	ribonuclease P RNA component H1	1.02566105446473	1.0291439059201	0.708740093189882	0.146892596399605	1	2.03589203261027
ENSMUSG00000029286	Enam	13801	enamelin	-0.921914958360015	-0.925230345253658	0.653969688006779	0.146902343845536	1	-1.8946284564312
ENSMUSG00000067399	Trim43c	666731	tripartite motif-containing 43C	-0.761485356375343	-0.764144382851467	0.74149139613231	0.147497237824512	1	-1.69523509072738
ENSMUSG00000036578	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	-0.686374174686582	-0.68848062517214	2.13817771101372	0.147595225344246	1	-1.6092340556985
ENSMUSG00000051029	Serpinb1b	282663	serine (or cysteine) peptidase inhibitor, clade B, member 1b	1.24245538510729	1.28981167960801	-0.73667666391087	0.148616697558677	1	2.36600871068741
ENSMUSG00000004040	Stat3	20848	signal transducer and activator of transcription 3	-0.655297609655914	-0.655330522356705	6.21742520362482	0.148948050242051	1	-1.57494080990808
ENSMUSG00000071262	Zfp957	105590	zinc finger protein 957	-0.857246203107585	-0.863029378974229	-0.247951534658571	0.149592999817999	1	-1.81157709432843
ENSMUSG00000033590	Myo5c	208943	myosin VC	-0.764227810448246	-0.768828861339654	0.231731308607779	0.149610312570643	1	-1.69846066913878
ENSMUSG00000044364	Tmem74b	108832	transmembrane protein 74B	-0.679080911880107	-0.680509008103006	1.33474752119845	0.150279964250238	1	-1.60111941572222
ENSMUSG00000025408	Ddit3	13198	DNA-damage inducible transcript 3	-0.653649201501174	-0.65370354002191	4.98946517348715	0.153236687419084	1	-1.57314232679048
